851136_reviewed_mutant_2	854290_reviewed	0
851136_reviewed_mutant_3	852582_reviewed	0
856911_reviewed	854776_reviewed	1
856911_reviewed	854204_reviewed	1
856911_reviewed	854204_reviewed_mutant_10	0
856911_reviewed	854933_reviewed	1
856911_reviewed	854933_reviewed_mutant_11	0
856911_reviewed	852665_reviewed	1
856911_reviewed	852665_reviewed_mutant_12	0
854020_reviewed	854290_reviewed	1
854020_reviewed	854290_reviewed_mutant_13	0
854020_reviewed	852582_reviewed	1
854020_reviewed	852582_reviewed_mutant_14	0
854020_reviewed	854933_reviewed	1
854020_reviewed_mutant_15	854933_reviewed	0
854020_reviewed	852607_reviewed_mutant_16	0
854020_reviewed	852665_reviewed	1
851318_reviewed	851968_reviewed	1
851318_reviewed	851968_reviewed_mutant_18	0
851318_reviewed	855253_reviewed	1
851318_reviewed_mutant_19	855253_reviewed	0
851318_reviewed	853195_reviewed	1
851318_reviewed	853195_reviewed_mutant_21	0
851318_reviewed	852357_reviewed	1
851318_reviewed	853509_reviewed	1
851318_reviewed_mutant_23	853509_reviewed	0
851318_reviewed	855888_reviewed	1
851318_reviewed	855888_reviewed_mutant_24	0
851318_reviewed	850623_reviewed	1
851318_reviewed	852757_reviewed	1
851318_reviewed	852757_reviewed_mutant_26	0
851318_reviewed	851201_reviewed	1
851318_reviewed	855952_reviewed	1
851318_reviewed	856751_reviewed	1
851318_reviewed_mutant_29	856751_reviewed	0
851318_reviewed	856216_reviewed	1
851318_reviewed	853681_reviewed	1
851318_reviewed	852025_reviewed	1
851318_reviewed	852025_reviewed_mutant_32	0
851318_reviewed	853030_reviewed	1
851318_reviewed	853030_reviewed_mutant_33	0
851318_reviewed	853767_reviewed_mutant_34	0
851318_reviewed	851143_reviewed	1
855476_reviewed	850623_reviewed	1
855476_reviewed	850623_reviewed_mutant_36	0
855476_reviewed	853681_reviewed	1
855476_reviewed	853681_reviewed_mutant_37	0
854827_reviewed_mutant_42	853599_reviewed	0
854290_reviewed	852582_reviewed	1
854290_reviewed	854933_reviewed	1
854290_reviewed_mutant_48	854933_reviewed	0
854290_reviewed	852665_reviewed	1
855599_reviewed	850872_reviewed	1
855843_reviewed	852512_reviewed	1
855843_reviewed	852512_reviewed_mutant_52	0
855843_reviewed	856089_reviewed	1
855843_reviewed	851197_reviewed_mutant_55	0
852582_reviewed	854933_reviewed	1
852582_reviewed_mutant_57	854933_reviewed	0
852582_reviewed	852607_reviewed_mutant_58	0
852607_reviewed_mutant_63	852665_reviewed	0
852665_reviewed	854776_reviewed	1
852665_reviewed	854204_reviewed	1
852665_reviewed_mutant_67	854204_reviewed	0
852665_reviewed	852582_reviewed	1
852665_reviewed_mutant_68	852582_reviewed	0
852665_reviewed	854933_reviewed	1
852665_reviewed_mutant_69	854933_reviewed	0
