851136_reviewed	854290_reviewed	1
851136_reviewed_mutant_2	854290_reviewed	0
851136_reviewed	852582_reviewed	1
851136_reviewed_mutant_3	852582_reviewed	0
851136_reviewed	854933_reviewed	1
851136_reviewed	852607_reviewed_mutant_5	0
851136_reviewed	852665_reviewed	1
851136_reviewed_mutant_6	852665_reviewed	0
856911_reviewed	854776_reviewed	1
856911_reviewed_mutant_7	854776_reviewed	0
856911_reviewed	852865_reviewed	1
856911_reviewed	852865_reviewed_mutant_9	0
856911_reviewed	854204_reviewed	1
856911_reviewed	854204_reviewed_mutant_10	0
856911_reviewed	854933_reviewed	1
856911_reviewed	852665_reviewed	1
856911_reviewed	852665_reviewed_mutant_12	0
854020_reviewed_mutant_15	854933_reviewed	0
851318_reviewed_mutant_19	855253_reviewed	0
851318_reviewed_mutant_20	850808_reviewed	0
851318_reviewed_mutant_22	852357_reviewed	0
851318_reviewed_mutant_23	853509_reviewed	0
851318_reviewed_mutant_28	855952_reviewed	0
851318_reviewed_mutant_29	856751_reviewed	0
851318_reviewed_mutant_35	851143_reviewed	0
855476_reviewed	850623_reviewed	1
855476_reviewed	850623_reviewed_mutant_36	0
854827_reviewed_mutant_42	853599_reviewed	0
854290_reviewed	852582_reviewed	1
854290_reviewed_mutant_47	852582_reviewed	0
854290_reviewed	854933_reviewed	1
854290_reviewed_mutant_48	854933_reviewed	0
854290_reviewed	852607_reviewed_mutant_49	0
854290_reviewed	852665_reviewed	1
854290_reviewed_mutant_50	852665_reviewed	0
855599_reviewed	850872_reviewed	1
855599_reviewed	850872_reviewed_mutant_51	0
855843_reviewed_mutant_56	853090_reviewed	0
852582_reviewed	854933_reviewed	1
852582_reviewed	852607_reviewed_mutant_58	0
853373_reviewed	851576_reviewed	1
853373_reviewed_mutant_59	851576_reviewed	0
853373_reviewed	854019_reviewed	1
853373_reviewed	852100_reviewed	1
853373_reviewed_mutant_61	852100_reviewed	0
852607_reviewed_mutant_63	852665_reviewed	0
852665_reviewed	854776_reviewed	1
852665_reviewed_mutant_64	854776_reviewed	0
852665_reviewed	852865_reviewed	1
852665_reviewed	854204_reviewed	1
852665_reviewed_mutant_67	854204_reviewed	0
852665_reviewed	852582_reviewed	1
852665_reviewed_mutant_68	852582_reviewed	0
852665_reviewed	854933_reviewed	1
852665_reviewed_mutant_69	854933_reviewed	0
853098_reviewed_mutant_72	855974_reviewed	0
856042_reviewed	855243_reviewed	1
856042_reviewed_mutant_73	855243_reviewed	0
851882_reviewed	856695_reviewed	1
851882_reviewed	856695_reviewed_mutant_74	0
851882_reviewed	850693_reviewed	1
851882_reviewed	851453_reviewed	1
851882_reviewed	851453_reviewed_mutant_76	0
851882_reviewed	851099_reviewed_mutant_77	0
851882_reviewed	854123_reviewed_mutant_78	0
851969_reviewed	851893_reviewed	1
851969_reviewed	851893_reviewed_mutant_79	0
851969_reviewed	853048_reviewed	1
851969_reviewed	853048_reviewed_mutant_82	0
850553_reviewed	856870_reviewed	1
850553_reviewed_mutant_83	856870_reviewed	0
850553_reviewed	853641_reviewed	1
850553_reviewed_mutant_84	853641_reviewed	0
852885_reviewed	853364_reviewed_mutant_85	0
852885_reviewed	851771_reviewed	1
852885_reviewed_mutant_87	851771_reviewed	0
852885_reviewed	855841_reviewed	1
852885_reviewed	856490_reviewed	1
852885_reviewed	856490_reviewed_mutant_92	0
856463_reviewed	850982_reviewed	1
856463_reviewed	850652_reviewed	1
856463_reviewed_mutant_94	850652_reviewed	0
856463_reviewed	853682_reviewed	1
856463_reviewed	855068_reviewed	1
856463_reviewed_mutant_96	855068_reviewed	0
856463_reviewed	855335_reviewed	1
856463_reviewed_mutant_97	855335_reviewed	0
856463_reviewed	855890_reviewed	1
856463_reviewed	856012_reviewed	1
856463_reviewed	856012_reviewed_mutant_99	0
856463_reviewed	855664_reviewed	1
856463_reviewed	856063_reviewed	1
856463_reviewed_mutant_101	856063_reviewed	0
856463_reviewed	852995_reviewed	1
856463_reviewed	852995_reviewed_mutant_102	0
856463_reviewed	852767_reviewed_mutant_103	0
856463_reviewed	856488_reviewed	1
856463_reviewed	851660_reviewed	1
856463_reviewed	854446_reviewed	1
856463_reviewed_mutant_109	854446_reviewed	0
856485_reviewed	856604_reviewed_mutant_111	0
853445_reviewed	853064_reviewed	1
853445_reviewed	853064_reviewed_mutant_112	0
853774_reviewed	853946_reviewed	1
853774_reviewed	853946_reviewed_mutant_114	0
853774_reviewed	854220_reviewed	1
853954_reviewed	855125_reviewed	1
853954_reviewed	855125_reviewed_mutant_117	0
850837_reviewed_mutant_121	852560_reviewed	0
851143_reviewed	855253_reviewed	1
851143_reviewed	850808_reviewed	1
851143_reviewed_mutant_127	850808_reviewed	0
851143_reviewed	852749_reviewed	1
851143_reviewed	855952_reviewed	1
851143_reviewed_mutant_131	855952_reviewed	0
851143_reviewed	856751_reviewed	1
851143_reviewed_mutant_132	856751_reviewed	0
851143_reviewed	856216_reviewed	1
851143_reviewed	856216_reviewed_mutant_133	0
851143_reviewed	852025_reviewed	1
854985_reviewed	856760_reviewed	1
854985_reviewed	856695_reviewed	1
854985_reviewed_mutant_138	856695_reviewed	0
854985_reviewed	854123_reviewed_mutant_139	0
856723_reviewed	856604_reviewed_mutant_143	0
853271_reviewed	854322_reviewed	1
854123_reviewed_mutant_145	856771_reviewed	0
854985_reviewed	851549_reviewed	1
854985_reviewed_mutant_146	851549_reviewed	0
854985_reviewed	851495_reviewed	1
854985_reviewed	851495_reviewed_mutant_147	0
856463_reviewed	853780_reviewed_mutant_148	0
855068_reviewed	852995_reviewed	1
855068_reviewed_mutant_149	852995_reviewed	0
855068_reviewed	854446_reviewed	1
853029_reviewed	855977_reviewed_mutant_151	0
853029_reviewed	851924_reviewed	1
853029_reviewed_mutant_152	851924_reviewed	0
853029_reviewed	856603_reviewed	1
853029_reviewed	856603_reviewed_mutant_153	0
853029_reviewed	855118_reviewed_mutant_154	0
856603_reviewed	851924_reviewed	1
856603_reviewed_mutant_157	851924_reviewed	0
851125_reviewed	850820_reviewed	1
851125_reviewed	850422_reviewed	1
851125_reviewed_mutant_159	850422_reviewed	0
851125_reviewed	850919_reviewed	1
851125_reviewed_mutant_160	850919_reviewed	0
851125_reviewed	852060_reviewed	1
853376_reviewed_mutant_165	850919_reviewed	0
850919_reviewed	850820_reviewed	1
850919_reviewed	850820_reviewed_mutant_167	0
850919_reviewed	850422_reviewed	1
850919_reviewed_mutant_168	850422_reviewed	0
850919_reviewed	852060_reviewed	1
852995_reviewed	855890_reviewed	1
852995_reviewed	854078_reviewed	1
852995_reviewed	856012_reviewed	1
852995_reviewed_mutant_178	856012_reviewed	0
852995_reviewed	855335_reviewed	1
852995_reviewed	855335_reviewed_mutant_179	0
852995_reviewed	850652_reviewed	1
852995_reviewed	850652_reviewed_mutant_180	0
852995_reviewed	853682_reviewed	1
852995_reviewed_mutant_181	853682_reviewed	0
852995_reviewed	851660_reviewed	1
852995_reviewed_mutant_183	851660_reviewed	0
852995_reviewed	850304_reviewed_mutant_184	0
852995_reviewed	854446_reviewed	1
852995_reviewed_mutant_185	854446_reviewed	0
852995_reviewed	850551_reviewed	1
852995_reviewed_mutant_186	850551_reviewed	0
852995_reviewed	853860_reviewed	1
852995_reviewed_mutant_187	853860_reviewed	0
852995_reviewed	855613_reviewed	1
852995_reviewed	852767_reviewed_mutant_189	0
852995_reviewed	856863_reviewed	1
852995_reviewed	856863_reviewed_mutant_190	0
852995_reviewed	856449_reviewed_mutant_191	0
852995_reviewed	850695_reviewed_mutant_192	0
853181_reviewed_mutant_194	852606_reviewed	0
853071_reviewed	852606_reviewed	1
853071_reviewed	852606_reviewed_mutant_195	0
853064_reviewed	853064_reviewed	1
852802_reviewed	850872_reviewed	1
852802_reviewed	856489_reviewed	1
852802_reviewed	856489_reviewed_mutant_199	0
856489_reviewed	850872_reviewed	1
856489_reviewed_mutant_200	850872_reviewed	0
856489_reviewed	856489_reviewed	1
856489_reviewed	851319_reviewed	1
856489_reviewed	851313_reviewed	1
856489_reviewed_mutant_203	851313_reviewed	0
854487_reviewed_mutant_204	850872_reviewed	0
853064_reviewed	850872_reviewed	1
853064_reviewed	850872_reviewed_mutant_205	0
853200_reviewed	850872_reviewed	1
853200_reviewed	850872_reviewed_mutant_206	0
856746_reviewed	851196_reviewed	1
856746_reviewed_mutant_210	851196_reviewed	0
851632_reviewed	851632_reviewed	1
853397_reviewed_mutant_214	851379_reviewed	0
853397_reviewed_mutant_215	854034_reviewed	0
854079_reviewed	856249_reviewed	1
853347_reviewed	851513_reviewed_mutant_220	0
850440_reviewed	850440_reviewed	1
850440_reviewed	850440_reviewed_mutant_223	0
852084_reviewed	856307_reviewed	1
852084_reviewed_mutant_224	856307_reviewed	0
852084_reviewed	852344_reviewed	1
852084_reviewed_mutant_225	852344_reviewed	0
852084_reviewed	853681_reviewed_mutant_226	0
852039_reviewed	854379_reviewed	1
853071_reviewed	854379_reviewed	1
853071_reviewed	854379_reviewed_mutant_231	0
853419_reviewed_mutant_232	856912_reviewed	0
854487_reviewed_mutant_233	856912_reviewed	0
853071_reviewed	856912_reviewed	1
853071_reviewed_mutant_234	856912_reviewed	0
853071_reviewed	854026_reviewed	1
853071_reviewed_mutant_235	854026_reviewed	0
853071_reviewed	856846_reviewed	1
854138_reviewed	851874_reviewed	1
854138_reviewed_mutant_243	851874_reviewed	0
854138_reviewed	852987_reviewed	1
854138_reviewed	853109_reviewed	1
854138_reviewed	854243_reviewed	1
856481_reviewed	854138_reviewed	1
856481_reviewed	856481_reviewed	1
856481_reviewed	856481_reviewed_mutant_250	0
856481_reviewed	856466_reviewed_mutant_251	0
856481_reviewed	850401_reviewed	1
856481_reviewed_mutant_252	850401_reviewed	0
856481_reviewed	851874_reviewed	1
856481_reviewed_mutant_253	851874_reviewed	0
856481_reviewed	852987_reviewed	1
856481_reviewed_mutant_254	852987_reviewed	0
851874_reviewed	850401_reviewed	1
851874_reviewed	850401_reviewed_mutant_259	0
851874_reviewed	852987_reviewed	1
851874_reviewed	854162_reviewed_mutant_261	0
851874_reviewed	853109_reviewed	1
851874_reviewed_mutant_262	853109_reviewed	0
852987_reviewed	850401_reviewed	1
852987_reviewed_mutant_267	850401_reviewed	0
852987_reviewed	852987_reviewed	1
852987_reviewed_mutant_268	852987_reviewed	0
852987_reviewed	853109_reviewed	1
852987_reviewed	853109_reviewed_mutant_270	0
852987_reviewed	854243_reviewed	1
852987_reviewed	854243_reviewed_mutant_271	0
854162_reviewed_mutant_278	853109_reviewed	0
853442_reviewed_mutant_279	854382_reviewed	0
853713_reviewed	854382_reviewed	1
853713_reviewed	854382_reviewed_mutant_284	0
853713_reviewed	855737_reviewed	1
853713_reviewed_mutant_285	855737_reviewed	0
853713_reviewed	853895_reviewed	1
853713_reviewed	853895_reviewed_mutant_286	0
853713_reviewed	851404_reviewed	1
853713_reviewed	851404_reviewed_mutant_287	0
853713_reviewed	856320_reviewed_mutant_288	0
